Rank,Rider,Rider No.,Team,Times,Gap,B,P,Stages,Year
152,DAVID DE LA CRUZ MELGAREJO,133,UAE TEAM EMIRATES,04h 04' 26'',+ 00h 04' 25'',,,11,2020
153,ROMAIN SICARD,186,TOTAL DIRECT ENERGIE,04h 04' 26'',+ 00h 04' 25'',,,11,2020
154,JÉRÔME COUSIN,184,TOTAL DIRECT ENERGIE,04h 04' 26'',+ 00h 04' 25'',,,11,2020
155,ALESSANDRO DE MARCHI,112,CCC TEAM,04h 04' 26'',+ 00h 04' 25'',,,11,2020
156,MICHAEL GOGL,194,NTT PRO CYCLING TEAM,04h 06' 17'',+ 00h 06' 16'',,,11,2020
157,MATHIEU BURGAUDEAU,182,TOTAL DIRECT ENERGIE,04h 06' 47'',+ 00h 06' 46'',,,11,2020
158,TONY MARTIN,17,TEAM JUMBO - VISMA,04h 07' 47'',+ 00h 07' 46'',,,11,2020
159,HAROLD ALFONSO TEJADA CANACUE,148,ASTANA PRO TEAM,04h 07' 47'',+ 00h 07' 46'',,,11,2020
160,BENOIT COSNEFROY,33,AG2R LA MONDIALE,04h 07' 47'',+ 00h 07' 46'',,,11,2020
161,ALEXEY LUTSENKO,146,ASTANA PRO TEAM,04h 08' 03'',+ 00h 08' 02'',,,11,2020
1,MARC HIRSCHI,204,TEAM SUNWEB,05h 08' 49'',-,18',,12,2020
2,PIERRE ROLLAND,218,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 09' 36'',+ 00h 00' 47'',06',,12,2020
3,SØREN KRAGH ANDERSEN,205,TEAM SUNWEB,05h 09' 41'',+ 00h 00' 52'',04',,12,2020
4,QUENTIN PACHER,216,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 09' 41'',+ 00h 00' 52'',,,12,2020
5,JESUS HERRADA,124,COFIDIS,05h 09' 41'',+ 00h 00' 52'',,,12,2020
6,MAXIMILIAN SCHACHMANN,28,BORA - HANSGROHE,05h 09' 41'',+ 00h 00' 52'',02',,12,2020
7,HUGO HOULE,143,ASTANA PRO TEAM,05h 09' 41'',+ 00h 00' 52'',,,12,2020
8,SÉBASTIEN REICHENBACH,58,GROUPAMA - FDJ,05h 09' 41'',+ 00h 00' 52'',,,12,2020
9,KENNY ELISSONDE,103,TREK - SEGAFREDO,05h 09' 45'',+ 00h 00' 56'',,,12,2020
10,NICOLAS ROCHE,208,TEAM SUNWEB,05h 09' 45'',+ 00h 00' 56'',,,12,2020
11,JULIAN ALAPHILIPPE,41,DECEUNINCK - QUICK - STEP,05h 10' 37'',+ 00h 01' 48'',,,12,2020
12,MARC SOLER,97,MOVISTAR TEAM,05h 10' 54'',+ 00h 02' 05'',05',,12,2020
13,PETER SAGAN,21,BORA - HANSGROHE,05h 11' 19'',+ 00h 02' 30'',,,12,2020
14,GREG VAN AVERMAET,111,CCC TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
15,JASPER STUYVEN,107,TREK - SEGAFREDO,05h 11' 19'',+ 00h 02' 30'',,,12,2020
16,MICHAEL GOGL,194,NTT PRO CYCLING TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
17,CYRIL BARTHE,212,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
18,OLIVER NAESEN,35,AG2R LA MONDIALE,05h 11' 19'',+ 00h 02' 30'',,,12,2020
19,WOUT VAN AERT,18,TEAM JUMBO - VISMA,05h 11' 19'',+ 00h 02' 30'',,,12,2020
20,BAUKE MOLLEMA,104,TREK - SEGAFREDO,05h 11' 19'',+ 00h 02' 30'',,,12,2020
21,ADAM YATES,161,MITCHELTON - SCOTT,05h 11' 19'',+ 00h 02' 30'',,,12,2020
22,TOM DUMOULIN,14,TEAM JUMBO - VISMA,05h 11' 19'',+ 00h 02' 30'',,,12,2020
23,MICHAL KWIATKOWSKI,5,INEOS GRENADIERS,05h 11' 19'',+ 00h 02' 30'',,,12,2020
24,PRIMOŽ ROGLIČ,11,TEAM JUMBO - VISMA,05h 11' 19'',+ 00h 02' 30'',,,12,2020
25,EGAN BERNAL GOMEZ,1,INEOS GRENADIERS,05h 11' 19'',+ 00h 02' 30'',,,12,2020
26,TADEJ POGAČAR,131,UAE TEAM EMIRATES,05h 11' 19'',+ 00h 02' 30'',,,12,2020
27,SEPP KUSS,16,TEAM JUMBO - VISMA,05h 11' 19'',+ 00h 02' 30'',,,12,2020
28,VALENTIN MADOUAS,56,GROUPAMA - FDJ,05h 11' 19'',+ 00h 02' 30'',,,12,2020
29,SIMONE CONSONNI,122,COFIDIS,05h 11' 19'',+ 00h 02' 30'',,,12,2020
30,RIGOBERTO URAN,71,EF PRO CYCLING,05h 11' 19'',+ 00h 02' 30'',,,12,2020
31,CYRIL GAUTIER,215,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
32,DAMIANO CARUSO,63,BAHRAIN - MCLAREN,05h 11' 19'',+ 00h 02' 30'',,,12,2020
33,ALEJANDRO VALVERDE,91,MOVISTAR TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
34,TOM VAN ASBROECK,178,ISRAEL START-UP NATION,05h 11' 19'',+ 00h 02' 30'',,,12,2020
35,LUKA MEZGEC,167,MITCHELTON - SCOTT,05h 11' 19'',+ 00h 02' 30'',,,12,2020
36,STEFAN KÜNG,54,GROUPAMA - FDJ,05h 11' 19'',+ 00h 02' 30'',,,12,2020
37,DARYL IMPEY,165,MITCHELTON - SCOTT,05h 11' 19'',+ 00h 02' 30'',,,12,2020
38,MATTEO TRENTIN,117,CCC TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
39,MIGUEL ANGEL LOPEZ MORENO,141,ASTANA PRO TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
40,ENRIC MAS NICOLAU,94,MOVISTAR TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
41,RICHIE PORTE,101,TREK - SEGAFREDO,05h 11' 19'',+ 00h 02' 30'',,,12,2020
42,PELLO BILBAO LOPEZ DE ARMENTIA,62,BAHRAIN - MCLAREN,05h 11' 19'',+ 00h 02' 30'',,,12,2020
43,RICHARD CARAPAZ,3,INEOS GRENADIERS,05h 11' 19'',+ 00h 02' 30'',,,12,2020
44,NICOLAS EDET,123,COFIDIS,05h 11' 19'',+ 00h 02' 30'',,,12,2020
45,JAN POLANC,138,UAE TEAM EMIRATES,05h 11' 19'',+ 00h 02' 30'',,,12,2020
46,GUILLAUME MARTIN GUYONNET,121,COFIDIS,05h 11' 19'',+ 00h 02' 30'',,,12,2020
47,NAIRO QUINTANA,81,TEAM ARKEA - SAMSIC,05h 11' 19'',+ 00h 02' 30'',,,12,2020
48,ROMAIN BARDET,31,AG2R LA MONDIALE,05h 11' 19'',+ 00h 02' 30'',,,12,2020
49,NIKLAS EG,102,TREK - SEGAFREDO,05h 11' 19'',+ 00h 02' 30'',,,12,2020
50,ROMAN KREUZIGER,196,NTT PRO CYCLING TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
51,JHOAN ESTEBAN CHAVES RUBIO,164,MITCHELTON - SCOTT,05h 11' 19'',+ 00h 02' 30'',,,12,2020
52,ROMAIN SICARD,186,TOTAL DIRECT ENERGIE,05h 11' 19'',+ 00h 02' 30'',,,12,2020
53,NEILSON POWLESS,77,EF PRO CYCLING,05h 11' 19'',+ 00h 02' 30'',,,12,2020
54,MIKEL LANDA MEANA,61,BAHRAIN - MCLAREN,05h 11' 19'',+ 00h 02' 30'',,,12,2020
55,TIESJ BENOOT,201,TEAM SUNWEB,05h 11' 19'',+ 00h 02' 30'',,,12,2020
56,ANDREY AMADOR,2,INEOS GRENADIERS,05h 11' 19'',+ 00h 02' 30'',,,12,2020
57,GORKA IZAGIRRE INSAUSTI,144,ASTANA PRO TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
58,THIBAUT PINOT,51,GROUPAMA - FDJ,05h 11' 19'',+ 00h 02' 30'',,,12,2020
59,JENS KEUKELEIRE,75,EF PRO CYCLING,05h 11' 19'',+ 00h 02' 30'',,,12,2020
60,DAVID GAUDU,53,GROUPAMA - FDJ,05h 11' 19'',+ 00h 02' 30'',,,12,2020
61,MIKEL NIEVE ITURRALDE,168,MITCHELTON - SCOTT,05h 11' 19'',+ 00h 02' 30'',,,12,2020
62,OMAR FRAILE MATARRANZ,142,ASTANA PRO TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
63,CARLOS VERONA QUINTANILLA,98,MOVISTAR TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
64,MIKAEL CHEREL,32,AG2R LA MONDIALE,05h 11' 19'',+ 00h 02' 30'',,,12,2020
65,RUDY MOLARD,57,GROUPAMA - FDJ,05h 11' 19'',+ 00h 02' 30'',,,12,2020
66,THOMAS DE GENDT,154,LOTTO SOUDAL,05h 11' 19'',+ 00h 02' 30'',,,12,2020
67,WARREN BARGUIL,83,TEAM ARKEA - SAMSIC,05h 11' 19'',+ 00h 02' 30'',,,12,2020
68,ROBERT GESINK,15,TEAM JUMBO - VISMA,05h 11' 19'',+ 00h 02' 30'',,,12,2020
69,ALEXEY LUTSENKO,146,ASTANA PRO TEAM,05h 11' 19'',+ 00h 02' 30'',,,12,2020
70,WINNER ANACONA,82,TEAM ARKEA - SAMSIC,05h 11' 19'',+ 00h 02' 30'',,,12,2020
71,DANIEL MARTIN,171,ISRAEL START-UP NATION,05h 11' 38'',+ 00h 02' 49'',,,12,2020
72,GEORGE BENNETT,12,TEAM JUMBO - VISMA,05h 11' 42'',+ 00h 02' 53'',,,12,2020
73,DAVID DE LA CRUZ MELGAREJO,133,UAE TEAM EMIRATES,05h 12' 09'',+ 00h 03' 20'',,,12,2020
74,LENNARD KÄMNA,24,BORA - HANSGROHE,05h 12' 11'',+ 00h 03' 22'',,,12,2020
75,JONATHAN CASTROVIEJO NICOLAS,4,INEOS GRENADIERS,05h 12' 32'',+ 00h 03' 43'',,,12,2020
76,PIERRE LUC PERICHON,127,COFIDIS,05h 12' 39'',+ 00h 03' 50'',,,12,2020
77,PAVEL SIVAKOV,7,INEOS GRENADIERS,05h 14' 54'',+ 00h 06' 05'',,,12,2020
78,JACK BAUER,162,MITCHELTON - SCOTT,05h 17' 39'',+ 00h 08' 50'',,,12,2020
79,DRIES DEVENYNS,46,DECEUNINCK - QUICK - STEP,05h 17' 39'',+ 00h 08' 50'',,,12,2020
80,ALESSANDRO DE MARCHI,112,CCC TEAM,05h 17' 39'',+ 00h 08' 50'',,,12,2020
81,JUUL CHRISTOPHER JENSEN,166,MITCHELTON - SCOTT,05h 17' 39'',+ 00h 08' 50'',,,12,2020
82,SERGIO ANDRES HIGUITA GARCIA,74,EF PRO CYCLING,05h 18' 26'',+ 00h 09' 37'',,,12,2020
83,NIKIAS ARNDT,202,TEAM SUNWEB,05h 18' 26'',+ 00h 09' 37'',,,12,2020
84,MICHAEL VALGREN HUNDAHL,195,NTT PRO CYCLING TEAM,05h 19' 58'',+ 00h 11' 09'',,,12,2020
85,BEN HERMANS,173,ISRAEL START-UP NATION,05h 21' 47'',+ 00h 12' 58'',,,12,2020
86,BOB JUNGELS,47,DECEUNINCK - QUICK - STEP,05h 21' 47'',+ 00h 12' 58'',,,12,2020
87,WOUT POELS,67,BAHRAIN - MCLAREN,05h 22' 27'',+ 00h 13' 38'',,,12,2020
88,MATEJ MOHORIC,66,BAHRAIN - MCLAREN,05h 22' 27'',+ 00h 13' 38'',,,12,2020
89,FABIEN GRELLIER,185,TOTAL DIRECT ENERGIE,05h 22' 27'',+ 00h 13' 38'',,,12,2020
90,VEGARD STAKE LAENGEN,136,UAE TEAM EMIRATES,05h 22' 27'',+ 00h 13' 38'',,,12,2020
91,TIM DECLERCQ,45,DECEUNINCK - QUICK - STEP,05h 22' 27'',+ 00h 13' 38'',,,12,2020
92,MICHAEL SCHÄR,116,CCC TEAM,05h 22' 27'',+ 00h 13' 38'',,,12,2020
93,DAYER QUINTANA,85,TEAM ARKEA - SAMSIC,05h 22' 27'',+ 00h 13' 38'',,,12,2020
94,EDVALD BOASSON-HAGEN,192,NTT PRO CYCLING TEAM,05h 22' 27'',+ 00h 13' 38'',,,12,2020
95,DARIO CATALDO,92,MOVISTAR TEAM,05h 22' 27'',+ 00h 13' 38'',,,12,2020
96,IMANOL ERVITI,93,MOVISTAR TEAM,05h 22' 27'',+ 00h 13' 38'',,,12,2020
97,RYAN GIBBONS,193,NTT PRO CYCLING TEAM,05h 22' 27'',+ 00h 13' 38'',,,12,2020
98,JORIS NIEUWENHUIS,206,TEAM SUNWEB,05h 22' 27'',+ 00h 13' 38'',,,12,2020
99,NANS PETERS,36,AG2R LA MONDIALE,05h 22' 27'',+ 00h 13' 38'',,,12,2020
100,JONAS KOCH,115,CCC TEAM,05h 22' 27'',+ 00h 13' 38'',,,12,2020
101,EMANUEL BUCHMANN,22,BORA - HANSGROHE,05h 22' 27'',+ 00h 13' 38'',,,12,2020
102,JOSÉ ROJAS,96,MOVISTAR TEAM,05h 22' 27'',+ 00h 13' 38'',,,12,2020
103,TEJAY VAN GARDEREN,78,EF PRO CYCLING,05h 22' 27'',+ 00h 13' 38'',,,12,2020
104,NELSON OLIVEIRA,95,MOVISTAR TEAM,05h 22' 27'',+ 00h 13' 38'',,,12,2020
105,DANIEL FELIPE MARTINEZ POVEDA,76,EF PRO CYCLING,05h 22' 27'',+ 00h 13' 38'',,,12,2020
106,JAN HIRT,114,CCC TEAM,05h 22' 27'',+ 00h 13' 38'',,,12,2020
107,CHRISTOPHE LAPORTE,125,COFIDIS,05h 22' 32'',+ 00h 13' 43'',,,12,2020
108,SONNY COLBRELLI,64,BAHRAIN - MCLAREN,05h 25' 03'',+ 00h 16' 14'',,,12,2020
109,MARCO MARCATO,137,UAE TEAM EMIRATES,05h 25' 03'',+ 00h 16' 14'',,,12,2020
110,ANTHONY TURGIS,188,TOTAL DIRECT ENERGIE,05h 25' 03'',+ 00h 16' 14'',,,12,2020
111,GEOFFREY SOUPE,187,TOTAL DIRECT ENERGIE,05h 25' 03'',+ 00h 16' 14'',,,12,2020
112,KASPER ASGREEN,42,DECEUNINCK - QUICK - STEP,05h 25' 03'',+ 00h 16' 14'',,,12,2020
113,CLÉMENT VENTURINI,37,AG2R LA MONDIALE,05h 25' 03'',+ 00h 16' 14'',,,12,2020
114,DYLAN VAN BAARLE,8,INEOS GRENADIERS,05h 25' 03'',+ 00h 16' 14'',,,12,2020
115,MATTHIEU LADAGNOUS,55,GROUPAMA - FDJ,05h 25' 03'',+ 00h 16' 14'',,,12,2020
116,JASPER DE BUYST,153,LOTTO SOUDAL,05h 25' 03'',+ 00h 16' 14'',,,12,2020
117,KRISTS NEILANDS,175,ISRAEL START-UP NATION,05h 25' 38'',+ 00h 16' 49'',,,12,2020
118,CLÉMENT RUSSO,87,TEAM ARKEA - SAMSIC,05h 28' 46'',+ 00h 19' 57'',,,12,2020
119,KÉVIN LEDANOIS,84,TEAM ARKEA - SAMSIC,05h 28' 46'',+ 00h 19' 57'',,,12,2020
120,CONNOR SWIFT,88,TEAM ARKEA - SAMSIC,05h 28' 46'',+ 00h 19' 57'',,,12,2020
121,TONY MARTIN,17,TEAM JUMBO - VISMA,05h 28' 46'',+ 00h 19' 57'',,,12,2020
122,MARCO HALLER,65,BAHRAIN - MCLAREN,05h 28' 46'',+ 00h 19' 57'',,,12,2020
123,ALEXANDER KRISTOFF,135,UAE TEAM EMIRATES,05h 28' 46'',+ 00h 19' 57'',,,12,2020
124,BRYAN COQUARD,211,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 28' 46'',+ 00h 19' 57'',,,12,2020
125,JENS DEBUSSCHERE,214,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 28' 46'',+ 00h 19' 57'',,,12,2020
126,MAXIME CHEVALIER,213,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 28' 46'',+ 00h 19' 57'',,,12,2020
127,KÉVIN REZA,217,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 28' 46'',+ 00h 19' 57'',,,12,2020
128,NICCOLÒ BONIFAZIO,181,TOTAL DIRECT ENERGIE,05h 28' 46'',+ 00h 19' 57'',,,12,2020
129,MAXIMILIAN RICHARD WALSCHEID,198,NTT PRO CYCLING TEAM,05h 28' 46'',+ 00h 19' 57'',,,12,2020
130,CASPER PEDERSEN,207,TEAM SUNWEB,05h 28' 46'',+ 00h 19' 57'',,,12,2020
131,MATHIEU BURGAUDEAU,182,TOTAL DIRECT ENERGIE,05h 28' 46'',+ 00h 19' 57'',,,12,2020
132,HUGO HOFSTETTER,174,ISRAEL START-UP NATION,05h 28' 46'',+ 00h 19' 57'',,,12,2020
133,BENOIT COSNEFROY,33,AG2R LA MONDIALE,05h 28' 46'',+ 00h 19' 57'',,,12,2020
134,FELIX GROSSSCHARTNER,23,BORA - HANSGROHE,05h 28' 46'',+ 00h 19' 57'',,,12,2020
135,ALBERTO BETTIOL,72,EF PRO CYCLING,05h 28' 46'',+ 00h 19' 57'',,,12,2020
136,HAROLD ALFONSO TEJADA CANACUE,148,ASTANA PRO TEAM,05h 28' 46'',+ 00h 19' 57'',,,12,2020
137,AMUND GRØNDAHL JANSEN,13,TEAM JUMBO - VISMA,05h 28' 46'',+ 00h 19' 57'',,,12,2020
138,EDWARD THEUNS,108,TREK - SEGAFREDO,05h 28' 46'',+ 00h 19' 57'',,,12,2020
139,LUIS LEON SANCHEZ,147,ASTANA PRO TEAM,05h 34' 35'',+ 00h 25' 46'',,,12,2020
140,HUGH JOHN CARTHY,73,EF PRO CYCLING,05h 34' 35'',+ 00h 25' 46'',,,12,2020
141,MICHAEL MØRKØV,48,DECEUNINCK - QUICK - STEP,05h 35' 14'',+ 00h 26' 25'',,,12,2020
142,MADS PEDERSEN,105,TREK - SEGAFREDO,05h 35' 14'',+ 00h 26' 25'',,,12,2020
143,ROGER KLUGE,158,LOTTO SOUDAL,05h 35' 14'',+ 00h 26' 25'',,,12,2020
144,NILS POLITT,177,ISRAEL START-UP NATION,05h 35' 14'',+ 00h 26' 25'',,,12,2020
145,FREDERIK FRISON,156,LOTTO SOUDAL,05h 35' 14'',+ 00h 26' 25'',,,12,2020
146,CEES BOL,203,TEAM SUNWEB,05h 35' 14'',+ 00h 26' 25'',,,12,2020
147,ALEXIS VUILLERMOZ,38,AG2R LA MONDIALE,05h 35' 14'',+ 00h 26' 25'',,,12,2020
148,PIERRE LATOUR,34,AG2R LA MONDIALE,05h 35' 14'',+ 00h 26' 25'',,,12,2020
149,ELIA VIVIANI,128,COFIDIS,05h 35' 14'',+ 00h 26' 25'',,,12,2020
150,DANIEL OSS,26,BORA - HANSGROHE,05h 35' 14'',+ 00h 26' 25'',,,12,2020
151,RÉMI CAVAGNA,44,DECEUNINCK - QUICK - STEP,05h 35' 14'',+ 00h 26' 25'',,,12,2020
152,CALEB EWAN,151,LOTTO SOUDAL,05h 35' 14'',+ 00h 26' 25'',,,12,2020
153,LUKE ROWE,6,INEOS GRENADIERS,05h 35' 14'',+ 00h 26' 25'',,,12,2020
154,GUY NIV,176,ISRAEL START-UP NATION,05h 35' 14'',+ 00h 26' 25'',,,12,2020
155,SIMON GESCHKE,113,CCC TEAM,05h 35' 14'',+ 00h 26' 25'',,,12,2020
156,ANDRÉ GREIPEL,172,ISRAEL START-UP NATION,05h 35' 14'',+ 00h 26' 25'',,,12,2020
157,JÉRÔME COUSIN,184,TOTAL DIRECT ENERGIE,05h 35' 14'',+ 00h 26' 25'',,,12,2020
158,TOMS SKUJINS,106,TREK - SEGAFREDO,05h 35' 14'',+ 00h 26' 25'',,,12,2020
159,LUKAS PÖSTLBERGER,27,BORA - HANSGROHE,05h 35' 14'',+ 00h 26' 25'',,,12,2020
160,SAM BENNETT,43,DECEUNINCK - QUICK - STEP,05h 35' 14'',+ 00h 26' 25'',,,12,2020
1,DANIEL FELIPE MARTINEZ POVEDA,76,EF PRO CYCLING,05h 01' 47'',-,15',,13,2020
2,LENNARD KÄMNA,24,BORA - HANSGROHE,05h 01' 51'',+ 00h 00' 04'',08',,13,2020
3,MAXIMILIAN SCHACHMANN,28,BORA - HANSGROHE,05h 02' 38'',+ 00h 00' 51'',12',,13,2020
4,VALENTIN MADOUAS,56,GROUPAMA - FDJ,05h 03' 20'',+ 00h 01' 33'',,,13,2020
5,PIERRE ROLLAND,218,B&B HOTELS - VITAL CONCEPT P / B KTM,05h 03' 29'',+ 00h 01' 42'',,,13,2020
6,NICOLAS EDET,123,COFIDIS,05h 03' 40'',+ 00h 01' 53'',,,13,2020
7,SIMON GESCHKE,113,CCC TEAM,05h 04' 22'',+ 00h 02' 35'',,,13,2020
8,MARC SOLER,97,MOVISTAR TEAM,05h 04' 30'',+ 00h 02' 43'',,,13,2020
9,HUGH JOHN CARTHY,73,EF PRO CYCLING,05h 05' 05'',+ 00h 03' 18'',,,13,2020
10,DAVID DE LA CRUZ MELGAREJO,133,UAE TEAM EMIRATES,05h 05' 39'',+ 00h 03' 52'',,,13,2020
11,DANIEL MARTIN,171,ISRAEL START-UP NATION,05h 06' 18'',+ 00h 04' 31'',,,13,2020
12,PRIMOŽ ROGLIČ,11,TEAM JUMBO - VISMA,05h 07' 52'',+ 00h 06' 05'',,,13,2020
13,TADEJ POGAČAR,131,UAE TEAM EMIRATES,05h 07' 52'',+ 00h 06' 05'',,,13,2020
14,RICHIE PORTE,101,TREK - SEGAFREDO,05h 08' 05'',+ 00h 06' 18'',,,13,2020
15,MIKEL LANDA MEANA,61,BAHRAIN - MCLAREN,05h 08' 05'',+ 00h 06' 18'',,,13,2020
16,MIGUEL ANGEL LOPEZ MORENO,141,ASTANA PRO TEAM,05h 08' 08'',+ 00h 06' 21'',,,13,2020
17,NEILSON POWLESS,77,EF PRO CYCLING,05h 08' 16'',+ 00h 06' 29'',,,13,2020
18,EGAN BERNAL GOMEZ,1,INEOS GRENADIERS,05h 08' 30'',+ 00h 06' 43'',,,13,2020
19,RIGOBERTO URAN,71,EF PRO CYCLING,05h 08' 30'',+ 00h 06' 43'',,,13,2020
20,ADAM YATES,161,MITCHELTON - SCOTT,05h 08' 32'',+ 00h 06' 45'',,,13,2020
21,NAIRO QUINTANA,81,TEAM ARKEA - SAMSIC,05h 08' 32'',+ 00h 06' 45'',,,13,2020
22,ENRIC MAS NICOLAU,94,MOVISTAR TEAM,05h 08' 44'',+ 00h 06' 57'',,,13,2020
23,TOM DUMOULIN,14,TEAM JUMBO - VISMA,05h 09' 02'',+ 00h 07' 15'',,,13,2020
24,RICHARD CARAPAZ,3,INEOS GRENADIERS,05h 09' 21'',+ 00h 07' 34'',,,13,2020
25,SEPP KUSS,16,TEAM JUMBO - VISMA,05h 09' 21'',+ 00h 07' 34'',,,13,2020
26,ROMAIN SICARD,186,TOTAL DIRECT ENERGIE,05h 09' 36'',+ 00h 07' 49'',,,13,2020
27,ROMAIN BARDET,31,AG2R LA MONDIALE,05h 10' 22'',+ 00h 08' 35'',,,13,2020
28,ALEJANDRO VALVERDE,91,MOVISTAR TEAM,05h 10' 31'',+ 00h 08' 44'',,,13,2020
29,GUILLAUME MARTIN GUYONNET,121,COFIDIS,05h 10' 38'',+ 00h 08' 51'',,,13,2020
30,WARREN BARGUIL,83,TEAM ARKEA - SAMSIC,05h 11' 12'',+ 00h 09' 25'',,,13,2020
31,DAMIANO CARUSO,63,BAHRAIN - MCLAREN,05h 11' 12'',+ 00h 09' 25'',,,13,2020
32,PELLO BILBAO LOPEZ DE ARMENTIA,62,BAHRAIN - MCLAREN,05h 12' 01'',+ 00h 10' 14'',,,13,2020
33,GORKA IZAGIRRE INSAUSTI,144,ASTANA PRO TEAM,05h 12' 01'',+ 00h 10' 14'',,,13,2020
34,JULIAN ALAPHILIPPE,41,DECEUNINCK - QUICK - STEP,05h 12' 13'',+ 00h 10' 26'',,,13,2020
35,PAVEL SIVAKOV,7,INEOS GRENADIERS,05h 12' 13'',+ 00h 10' 26'',,,13,2020
36,RÉMI CAVAGNA,44,DECEUNINCK - QUICK - STEP,05h 12' 46'',+ 00h 10' 59'',,,13,2020
37,ALEXIS VUILLERMOZ,38,AG2R LA MONDIALE,05h 14' 28'',+ 00h 12' 41'',,,13,2020
38,THIBAUT PINOT,51,GROUPAMA - FDJ,05h 16' 11'',+ 00h 14' 24'',,,13,2020
39,KENNY ELISSONDE,103,TREK - SEGAFREDO,05h 16' 11'',+ 00h 14' 24'',,,13,2020
40,NIKLAS EG,102,TREK - SEGAFREDO,05h 16' 11'',+ 00h 14' 24'',,,13,2020
41,JAN POLANC,138,UAE TEAM EMIRATES,05h 18' 00'',+ 00h 16' 13'',,,13,2020
42,OLIVER NAESEN,35,AG2R LA MONDIALE,05h 18' 38'',+ 00h 16' 51'',,,13,2020
43,RUDY MOLARD,57,GROUPAMA - FDJ,05h 20' 11'',+ 00h 18' 24'',,,13,2020
44,ROMAN KREUZIGER,196,NTT PRO CYCLING TEAM,05h 20' 11'',+ 00h 18' 24'',,,13,2020
45,SÉBASTIEN REICHENBACH,58,GROUPAMA - FDJ,05h 20' 11'',+ 00h 18' 24'',,,13,2020
46,MIKAEL CHEREL,32,AG2R LA MONDIALE,05h 20' 11'',+ 00h 18' 24'',,,13,2020
47,BOB JUNGELS,47,DECEUNINCK - QUICK - STEP,05h 20' 11'',+ 00h 18' 24'',,,13,2020
48,LUIS LEON SANCHEZ,147,ASTANA PRO TEAM,05h 20' 11'',+ 00h 18' 24'',,,13,2020
49,CARLOS VERONA QUINTANILLA,98,MOVISTAR TEAM,05h 20' 11'',+ 00h 18' 24'',,,13,2020
50,JONATHAN CASTROVIEJO NICOLAS,4,INEOS GRENADIERS,05h 20' 45'',+ 00h 18' 58'',,,13,2020
51,SERGIO ANDRES HIGUITA GARCIA,74,EF PRO CYCLING,05h 20' 49'',+ 00h 19' 02'',,,13,2020
52,DYLAN VAN BAARLE,8,INEOS GRENADIERS,05h 21' 52'',+ 00h 20' 05'',,,13,2020
53,MICHAL KWIATKOWSKI,5,INEOS GRENADIERS,05h 21' 52'',+ 00h 20' 05'',,,13,2020
54,THOMAS DE GENDT,154,LOTTO SOUDAL,05h 21' 52'',+ 00h 20' 05'',,,13,2020
55,WINNER ANACONA,82,TEAM ARKEA - SAMSIC,05h 23' 27'',+ 00h 21' 40'',,,13,2020
56,JESUS HERRADA,124,COFIDIS,05h 23' 27'',+ 00h 21' 40'',,,13,2020
57,NELSON OLIVEIRA,95,MOVISTAR TEAM,05h 23' 27'',+ 00h 21' 40'',,,13,2020
58,WOUT POELS,67,BAHRAIN - MCLAREN,05h 24' 58'',+ 00h 23' 11'',,,13,2020
59,WOUT VAN AERT,18,TEAM JUMBO - VISMA,05h 24' 58'',+ 00h 23' 11'',,,13,2020
60,JASPER STUYVEN,107,TREK - SEGAFREDO,05h 24' 58'',+ 00h 23' 11'',,,13,2020
61,ROBERT GESINK,15,TEAM JUMBO - VISMA,05h 24' 58'',+ 00h 23' 11'',,,13,2020
62,MICHAEL SCHÄR,116,CCC TEAM,05h 24' 58'',+ 00h 23' 11'',,,13,2020
63,BEN HERMANS,173,ISRAEL START-UP NATION,05h 24' 58'',+ 00h 23' 11'',,,13,2020
64,NANS PETERS,36,AG2R LA MONDIALE,05h 24' 58'',+ 00h 23' 11'',,,13,2020
65,ALEXEY LUTSENKO,146,ASTANA PRO TEAM,05h 24' 58'',+ 00h 23' 11'',,,13,2020
66,DAYER QUINTANA,85,TEAM ARKEA - SAMSIC,05h 24' 58'',+ 00h 23' 11'',,,13,2020
67,HUGO HOULE,143,ASTANA PRO TEAM,05h 24' 58'',+ 00h 23' 11'',,,13,2020
